"","artist_name","track_name","energy","danceability","energy.1","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","jack"
"2611","Florence + The Machine","Are You Hurting The One You Love?",0.721,0.648,0.721,0,-6.921,1,0.0293,0.448,0.000287,0.135,0.259,122.919,"0"
"2612","Florence + The Machine","Falling",0.328,0.429,0.328,0,-9.009,1,0.0312,0.798,0.137,0.137,0.06,113.376,"0"
"2613","Florence + The Machine","Dog Days Are Over - Demo",0.666,0.576,0.666,9,-6.057,0,0.0723,0.557,1.01e-06,0.106,0.381,146.321,"0"
"2614","Florence + The Machine","Swimming",0.864,0.584,0.864,9,-4.205,0,0.199,0.277,0,0.097,0.324,109.968,"0"
"2615","Florence + The Machine","Dog Days Are Over",0.811,0.5,0.811,7,-5.287,1,0.096,0.0443,0.00508,0.12,0.228,150.023,"0"
"2616","Florence + The Machine","Rabbit Heart (Raise It Up)",0.873,0.622,0.873,9,-3.39,0,0.0476,0.0952,4.36e-06,0.246,0.463,116.986,"0"
"2617","Florence + The Machine","I'm Not Calling You A Liar",0.525,0.583,0.525,7,-5.428,1,0.0572,0.356,0,0.28,0.37,117.991,"0"
"2618","Florence + The Machine","Howl",0.858,0.584,0.858,0,-4.026,1,0.0654,0.0078,0.000467,0.166,0.273,129.998,"0"
"2619","Florence + The Machine","Kiss With A Fist",0.767,0.365,0.767,2,-5.208,1,0.135,0.00207,0.000157,0.0708,0.668,106.976,"0"
"2620","Florence + The Machine","Girl With One Eye",0.544,0.436,0.544,9,-6.117,0,0.123,0.426,0,0.143,0.278,130.283,"0"
"2621","Florence + The Machine","Drumming Song",0.812,0.442,0.812,4,-4.803,0,0.0525,0.00152,0.000856,0.0969,0.454,200.115,"0"
"2622","Florence + The Machine","Between Two Lungs",0.418,0.551,0.418,0,-6.403,1,0.0423,0.242,4.93e-06,0.12,0.417,149.969,"0"
"2623","Florence + The Machine","Cosmic Love",0.811,0.523,0.811,9,-5.386,0,0.0373,0.14,0.000321,0.122,0.112,139.995,"0"
"2624","Florence + The Machine","My Boy Builds Coffins",0.752,0.626,0.752,5,-6.152,1,0.0823,0.131,0,0.0874,0.184,122.07,"0"
"2625","Florence + The Machine","Hurricane Drunk",0.867,0.436,0.867,4,-4.62,1,0.21,0.211,4.69e-05,0.322,0.239,184.011,"0"
"2626","Florence + The Machine","Blinding",0.792,0.519,0.792,0,-6.024,1,0.0398,0.118,0.0169,0.804,0.283,108.013,"0"
"2627","Florence + The Machine","You've Got The Love",0.685,0.579,0.685,6,-4.731,1,0.0327,0.00494,0,0.137,0.435,109.883,"0"
"2628","Florence + The Machine","Dog Days Are Over",0.795,0.499,0.795,7,-5.285,1,0.0788,0.0438,0.00255,0.12,0.357,149.966,"0"
"2629","Florence + The Machine","Rabbit Heart (Raise It Up)",0.865,0.631,0.865,9,-3.439,0,0.0465,0.0697,2.64e-06,0.266,0.436,116.98,"0"
"2630","Florence + The Machine","I'm Not Calling You A Liar",0.506,0.44,0.506,7,-5.446,1,0.0667,0.369,0,0.282,0.351,117.988,"0"
"2631","Florence + The Machine","Howl",0.866,0.577,0.866,0,-4.05,1,0.0601,0.006,0.000704,0.164,0.28,130.016,"0"
"2632","Florence + The Machine","Kiss With A Fist",0.802,0.367,0.802,2,-5.325,1,0.114,0.00254,0.00018,0.0654,0.631,107.13,"0"
"2633","Florence + The Machine","Girl With One Eye",0.527,0.428,0.527,9,-6.361,0,0.102,0.442,0,0.141,0.21,132.819,"0"
"2634","Florence + The Machine","Drumming Song",0.809,0.449,0.809,4,-4.834,0,0.0457,0.00117,0.00055,0.0968,0.469,200.046,"0"
"2635","Florence + The Machine","Between Two Lungs",0.418,0.551,0.418,0,-6.403,1,0.0423,0.242,4.93e-06,0.12,0.417,149.969,"0"
"2636","Florence + The Machine","Cosmic Love",0.809,0.526,0.809,9,-5.442,0,0.038,0.148,0.000328,0.119,0.0767,140.008,"0"
"2637","Florence + The Machine","My Boy Builds Coffins",0.733,0.626,0.733,9,-6.221,0,0.0747,0.142,0,0.085,0.189,122.067,"0"
"2638","Florence + The Machine","Hurricane Drunk",0.865,0.427,0.865,4,-4.691,1,0.206,0.163,2.16e-05,0.316,0.208,184.31,"0"
"2639","Florence + The Machine","Blinding",0.786,0.514,0.786,0,-6.165,1,0.0396,0.12,0.0131,0.795,0.255,108.003,"0"
"2640","Florence + The Machine","You've Got The Love",0.72,0.577,0.72,6,-4.737,1,0.0324,0.00475,0,0.123,0.392,109.938,"0"
"2641","Florence + The Machine","Falling",0.324,0.451,0.324,0,-8.964,1,0.0312,0.807,0.176,0.141,0.0676,113.074,"0"
"2642","Florence + The Machine","Dog Days Are Over",0.809,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,"0"
"2643","Florence + The Machine","Rabbit Heart (Raise It Up)",0.858,0.625,0.858,9,-3.483,0,0.0462,0.092,1.36e-06,0.266,0.418,116.98,"0"
"2644","Florence + The Machine","I'm Not Calling You A Liar",0.529,0.585,0.529,7,-5.45,1,0.0517,0.357,0,0.278,0.34,117.943,"0"
"2645","Florence + The Machine","Howl",0.873,0.58,0.873,0,-4.025,1,0.0628,0.00604,0.000885,0.165,0.297,130.013,"0"
"2646","Florence + The Machine","Kiss With A Fist",0.778,0.406,0.778,2,-5.383,1,0.114,0.00154,0.000287,0.0565,0.692,106.933,"0"
"2647","Florence + The Machine","Girl With One Eye",0.532,0.421,0.532,9,-6.303,0,0.142,0.434,0,0.148,0.209,133.381,"0"
"2648","Florence + The Machine","Drumming Song",0.809,0.448,0.809,4,-4.803,0,0.0433,0.00126,0.000926,0.096,0.489,200.069,"0"
"2649","Florence + The Machine","Between Two Lungs",0.415,0.547,0.415,0,-6.429,1,0.0491,0.222,5.11e-06,0.126,0.481,149.96,"0"
"2650","Florence + The Machine","Cosmic Love",0.809,0.518,0.809,9,-5.451,0,0.0382,0.137,0.000239,0.119,0.0957,140.065,"0"
"2651","Florence + The Machine","My Boy Builds Coffins",0.721,0.615,0.721,5,-6.244,1,0.074,0.172,0,0.0847,0.188,122.042,"0"
"2652","Florence + The Machine","Hurricane Drunk",0.863,0.441,0.863,4,-4.693,1,0.231,0.15,1.64e-05,0.316,0.205,184.139,"0"
"2653","Florence + The Machine","Blinding",0.79,0.516,0.79,9,-6.104,0,0.0391,0.117,0.0157,0.72,0.248,107.982,"0"
"2654","Florence + The Machine","You've Got The Love",0.694,0.574,0.694,6,-4.697,1,0.0327,0.00481,0,0.102,0.401,109.85,"0"
"2655","Florence + The Machine","Bird Song Intro",0.666,0.606,0.666,6,-9.516,0,0.0502,0.935,0.909,0.0774,0.284,127.217,"0"
"2656","Florence + The Machine","Bird Song",0.515,0.459,0.515,0,-6.827,1,0.0639,0.747,0.000217,0.109,0.238,119.34,"0"
"2657","Florence + The Machine","Dog Days Are Over - Demo",0.649,0.608,0.649,9,-6.045,0,0.0751,0.555,1.08e-06,0.114,0.358,73.09,"0"
"2658","Florence + The Machine","Falling",0.326,0.454,0.326,2,-9.034,0,0.031,0.796,0.135,0.141,0.0567,113.372,"0"
"2659","Florence + The Machine","Hardest Of Hearts",0.609,0.602,0.609,5,-9.407,0,0.0499,0.41,0.00214,0.207,0.355,130.056,"0"
"2660","Florence + The Machine","Ghosts - Demo",0.592,0.681,0.592,0,-5.15,1,0.0452,0.22,0,0.255,0.464,118.307,"0"
"2661","Florence + The Machine","Girl With One Eye - Bayou Percussion Version",0.639,0.501,0.639,2,-5.454,0,0.055,0.057,6.46e-05,0.0823,0.607,200.003,"0"
"2662","Florence + The Machine","Dog Days Are Over",0.81,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,"0"
"2663","Florence + The Machine","Rabbit Heart (Raise It Up)",0.853,0.607,0.853,9,-3.524,0,0.0443,0.0553,3e-05,0.301,0.389,116.977,"0"
"2664","Florence + The Machine","I'm Not Calling You A Liar",0.516,0.597,0.516,7,-5.437,1,0.0546,0.369,0,0.261,0.35,117.959,"0"
"2665","Florence + The Machine","Howl",0.851,0.578,0.851,0,-4.468,1,0.061,0.00363,0.00116,0.365,0.293,129.998,"0"
"2666","Florence + The Machine","Kiss With A Fist",0.801,0.367,0.801,2,-5.396,1,0.137,0.0024,0.000273,0.0603,0.624,107.014,"0"
"2667","Florence + The Machine","Girl With One Eye",0.527,0.359,0.527,9,-6.371,0,0.125,0.397,0,0.162,0.239,87.28,"0"
"2668","Florence + The Machine","Drumming Song",0.821,0.441,0.821,4,-4.795,0,0.0456,0.00125,0.00106,0.0949,0.467,200.006,"0"
"2669","Florence + The Machine","Between Two Lungs",0.413,0.561,0.413,0,-6.45,1,0.0507,0.244,3.33e-06,0.142,0.402,150.061,"0"
"2670","Florence + The Machine","Cosmic Love",0.803,0.524,0.803,9,-5.56,0,0.0366,0.145,0.000191,0.115,0.0827,140.003,"0"
"2671","Florence + The Machine","My Boy Builds Coffins",0.726,0.612,0.726,9,-6.242,0,0.074,0.164,0,0.0853,0.183,122.057,"0"
"2672","Florence + The Machine","Hurricane Drunk",0.869,0.448,0.869,4,-4.616,1,0.177,0.165,6.25e-05,0.32,0.232,184.042,"0"
"2673","Florence + The Machine","Blinding",0.793,0.512,0.793,9,-6.124,0,0.0381,0.11,0.0105,0.342,0.268,108.052,"0"
"2674","Florence + The Machine","You've Got The Love",0.704,0.574,0.704,6,-4.72,1,0.0319,0.00455,0,0.107,0.368,109.999,"0"
"2675","Florence + The Machine","Swimming",0.862,0.402,0.862,9,-4.202,0,0.261,0.229,0,0.111,0.343,109.23,"0"
"2676","Florence + The Machine","Heavy In Your Arms",0.802,0.324,0.802,9,-5.912,0,0.0673,0.51,0.0022,0.0868,0.296,79.669,"0"
"2677","Florence + The Machine","Ghosts - Demo",0.605,0.665,0.605,0,-5.167,1,0.0466,0.185,0,0.266,0.439,118.312,"0"
"2678","Florence + The Machine","You've Got The Dirtee Love - Live At The Brit Awards / 2010",0.93,0.577,0.93,6,-3.604,1,0.111,0.479,0,0.958,0.421,117.342,"0"
"2679","Florence + The Machine","Dog Days Are Over - Yeasayer Remix",0.644,0.643,0.644,7,-5.863,1,0.0411,0.334,0.0108,0.187,0.745,74.99,"0"
"2680","Florence + The Machine","Falling",0.33,0.425,0.33,2,-9.038,0,0.0313,0.791,0.202,0.135,0.0764,113.201,"0"
"2681","Florence + The Machine","Are You Hurting The One You Love?",0.723,0.649,0.723,0,-6.862,1,0.0289,0.43,0.000603,0.227,0.298,122.942,"0"
"2682","Florence + The Machine","Addicted To Love",0.716,0.548,0.716,2,-5.756,1,0.0706,0.0767,1.66e-06,0.0873,0.356,110.085,"0"
"2683","Florence + The Machine","Bird Song",0.526,0.458,0.526,0,-6.811,1,0.0656,0.748,0.00022,0.186,0.253,119.871,"0"
"2684","Florence + The Machine","Hospital Beds",0.462,0.672,0.462,11,-4.612,0,0.0815,0.404,0.00156,0.3,0.308,95.713,"0"
"2685","Florence + The Machine","Hardest Of Hearts",0.587,0.606,0.587,5,-9.363,0,0.0509,0.41,0.00201,0.112,0.368,130.034,"0"
"2686","Bleachers","Drive - Recorded at Electric Lady Studio",0.508,0.502,0.508,6,-10.232,1,0.0342,0.402,0.818,0.537,0.0616,83.909,"1"
"2687","Bleachers","45 - Recorded at Electric Lady Studio",0.538,0.44,0.538,1,-7.39,1,0.0423,0.627,0.000338,0.0891,0.184,159.906,"1"
"2688","Bleachers","Don't Go Dark - Recorded at Electric Lady Studio",0.841,0.579,0.841,11,-5.728,1,0.0642,0.0217,0.000153,0.13,0.549,150.053,"1"
"2689","Bleachers","Chinatown (feat. Bruce Springsteen) - Recorded at Electric Lady Studio",0.497,0.615,0.497,4,-5.749,1,0.026,0.235,0.000204,0.11,0.177,88.024,"1"
"2690","Bleachers","How Dare You Want More - Recorded at Electric Lady Studio",0.872,0.498,0.872,9,-5.524,1,0.242,0.126,7.49e-05,0.0948,0.513,166.967,"1"
"2691","Bleachers","Big Life - Recorded at Electric Lady Studio",0.914,0.608,0.914,11,-5.49,1,0.11,0.266,0.00605,0.119,0.638,149.902,"1"
"2692","Bleachers","What'd I Do With All This Faith? (feat. St. Vincent) - Recorded at Electric Lady Studio",0.165,0.344,0.165,5,-16.81,1,0.0387,0.798,0.0861,0.106,0.07,119.656,"1"
"2693","Bleachers","Strange Behavior - Recorded at Electric Lady Studio",0.135,0.474,0.135,11,-17.306,1,0.0367,0.942,0.35,0.103,0.218,129.774,"1"
"2694","Bleachers","91",0.188,0.333,0.188,2,-11.48,1,0.0414,0.948,0.000693,0.0912,0.63,207.884,"1"
"2695","Bleachers","Chinatown (feat. Bruce Springsteen)",0.714,0.436,0.714,4,-5.229,1,0.0257,0.00474,0,0.162,0.212,88.955,"1"
"2696","Bleachers","How Dare You Want More",0.746,0.527,0.746,2,-7.717,1,0.0536,0.0379,5.8e-05,0.0628,0.445,166.919,"1"
"2697","Bleachers","Big Life",0.886,0.492,0.886,11,-6.553,1,0.0503,0.411,0.000162,0.384,0.748,149.977,"1"
"2698","Bleachers","Secret Life (feat. Lana Del Rey)",0.292,0.568,0.292,2,-14.316,1,0.0269,0.829,4.35e-06,0.341,0.501,75.065,"1"
"2699","Bleachers","Stop Making This Hurt",0.885,0.669,0.885,0,-4.735,1,0.0438,0.0393,0,0.264,0.825,109.24,"1"
"2700","Bleachers","Don't Go Dark",0.856,0.503,0.856,11,-7.092,1,0.074,0.0387,2.28e-06,0.0931,0.692,150.014,"1"
"2701","Bleachers","45",0.556,0.543,0.556,1,-6.126,1,0.0296,0.643,0,0.104,0.414,79.041,"1"
"2702","Bleachers","Strange Behavior",0.202,0.525,0.202,11,-18.552,1,0.0334,0.967,0.43,0.142,0.326,130.027,"1"
"2703","Bleachers","What'd I Do With All This Faith?",0.0741,0.427,0.0741,5,-21.9,1,0.0381,0.886,0.879,0.11,0.15,122.798,"1"
"2704","Bleachers","Let's Get Married - MTV Unplugged",0.233,0.427,0.233,0,-15.004,1,0.0713,0.863,0,0.712,0.189,93.756,"1"
"2705","Bleachers","All My Heroes - MTV Unplugged",0.533,0.598,0.533,10,-9.095,1,0.0358,0.624,2e-05,0.42,0.211,117.718,"1"
"2706","Bleachers","Everybody Lost Somebody - MTV Unplugged",0.749,0.623,0.749,0,-5.47,1,0.0425,0.245,2.42e-06,0.966,0.0751,91.897,"1"
"2707","Bleachers","Rollercoaster - MTV Unplugged",0.654,0.466,0.654,10,-7.755,1,0.0583,0.661,0,0.916,0.22,92.493,"1"
"2708","Bleachers","Goodmorning - MTV Unplugged",0.609,0.653,0.609,2,-7.945,1,0.0808,0.634,0,0.76,0.5,80.048,"1"
"2709","Bleachers","Hate That You Know Me - MTV Unplugged",0.712,0.824,0.712,0,-6.501,1,0.0629,0.0724,4.77e-05,0.669,0.898,110.68,"1"
"2710","Bleachers","Shadow (feat. Carly Rae Jepsen) - MTV Unplugged",0.233,0.485,0.233,2,-8.644,1,0.141,0.803,9.24e-06,0.681,0.304,77.642,"1"
"2711","Bleachers","Don't Take The Money (feat. Lorde) - MTV Unplugged",0.45,0.512,0.45,0,-8.047,1,0.127,0.787,0,0.962,0.376,118.291,"1"
"2712","Bleachers","I Miss Those Days - MTV Unplugged",0.645,0.563,0.645,0,-6.737,1,0.0331,0.829,6.21e-06,0.974,0.39,124.624,"1"
"2713","Bleachers","Nothing Is U - MTV Unplugged",0.502,0.584,0.502,5,-11.098,1,0.0291,0.79,0.038,0.704,0.0496,112.933,"1"
"2714","Bleachers","I Wanna Get Better - MTV Unplugged",0.445,0.39,0.445,4,-7.223,1,0.0435,0.76,0,0.741,0.412,176.4,"1"
"2715","Bleachers","Dream Of Mickey Mantle",0.833,0.554,0.833,2,-7.475,1,0.185,0.249,0.000944,0.102,0.0718,154.036,"1"
"2716","Bleachers","Goodmorning",0.448,0.629,0.448,2,-9.534,1,0.102,0.579,0,0.131,0.515,79.993,"1"
"2717","Bleachers","Hate That You Know Me",0.56,0.776,0.56,7,-7.182,1,0.136,0.0264,0,0.0496,0.554,109.463,"1"
"2718","Bleachers","Don't Take The Money",0.885,0.63,0.885,1,-5.674,1,0.0406,0.000397,1.37e-06,0.206,0.289,110.072,"1"
"2719","Bleachers","Everybody Lost Somebody",0.666,0.534,0.666,0,-8.724,1,0.245,0.022,0.00155,0.0958,0.254,183.737,"1"
"2720","Bleachers","All My Heroes",0.434,0.769,0.434,8,-11.097,1,0.0643,0.027,0.415,0.111,0.268,118.025,"1"
"2721","Bleachers","Let's Get Married",0.698,0.606,0.698,0,-5.99,1,0.0567,0.00422,1.69e-06,0.0886,0.7,150.038,"1"
"2722","Bleachers","Goodbye",0.754,0.732,0.754,5,-5.291,1,0.037,0.141,0.0233,0.0991,0.336,99.009,"1"
"2723","Bleachers","I Miss Those Days",0.817,0.653,0.817,0,-5.706,1,0.0405,0.277,3.77e-06,0.344,0.661,125.018,"1"
"2724","Bleachers","Nothing Is U",0.447,0.621,0.447,5,-10.213,1,0.037,0.0245,0.102,0.12,0.0978,113.053,"1"
"2725","Bleachers","I'm Ready To Move On/Mickey Mantle Reprise",0.407,0.611,0.407,1,-8.056,0,0.082,0.0803,0.0212,0.28,0.252,77.994,"1"
"2726","Bleachers","Foreign Girls",0.583,0.391,0.583,5,-6.633,1,0.113,0.176,6.02e-06,0.103,0.375,95.13,"1"
"2727","Bleachers","Wild Heart",0.687,0.644,0.687,0,-11.092,1,0.0702,0.485,0.0059,0.174,0.556,75.981,"1"
"2728","Bleachers","Rollercoaster",0.845,0.543,0.845,10,-6.384,1,0.0553,0.00208,0.136,0.248,0.448,162.005,"1"
"2729","Bleachers","Shadow",0.612,0.814,0.612,6,-9.313,1,0.0437,0.0236,0.315,0.0668,0.117,123.985,"1"
"2730","Bleachers","I Wanna Get Better",0.782,0.731,0.782,9,-8.438,1,0.0713,0.0521,0.000713,0.429,0.43,95.012,"1"
"2731","Bleachers","Wake Me",0.574,0.65,0.574,9,-6.902,1,0.0258,0.689,0.0912,0.105,0.547,107.985,"1"
"2732","Bleachers","Reckless Love",0.776,0.605,0.776,9,-8.512,1,0.046,0.0309,0.0229,0.179,0.387,80.038,"1"
"2733","Bleachers","Take Me Away",0.58,0.655,0.58,6,-9.234,0,0.0382,0.564,0.011,0.108,0.32,119.958,"1"
"2734","Bleachers","Like a River Runs",0.243,0.255,0.243,11,-11.194,1,0.0384,0.84,2.36e-06,0.187,0.135,89.258,"1"
"2735","Bleachers","You're Still a Mystery",0.766,0.618,0.766,9,-6.734,1,0.0513,0.0238,0.000791,0.35,0.859,159.998,"1"
"2736","Bleachers","I'm Ready to Move On / Wild Heart Reprise",0.661,0.455,0.661,2,-7.347,1,0.0366,0.0544,0.000626,0.456,0.415,146.889,"1"
"2737","Bleachers","Who I Want You to Love",0.377,0.406,0.377,5,-10.982,1,0.0457,0.473,0.13,0.337,0.101,165.004,"1"
"2738","Bleachers","Wild Heart",0.941,0.552,0.941,0,-8.256,1,0.0415,0.318,0.0655,0.33,0.526,159.594,"1"
"2739","Bleachers","Rollercoaster",0.79,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,"1"
"2740","Bleachers","Shadow",0.83,0.713,0.83,2,-6.415,1,0.0537,0.00713,0.00727,0.291,0.546,124.033,"1"
"2741","Bleachers","I Wanna Get Better",0.915,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.398,190.013,"1"
"2742","Bleachers","Wake Me",0.374,0.818,0.374,1,-10.666,0,0.0459,0.0951,0.0139,0.217,0.457,117.956,"1"
"2743","Bleachers","Reckless Love",0.705,0.631,0.705,6,-8.612,0,0.0775,0.0779,0.0846,0.111,0.437,160.036,"1"
"2744","Bleachers","Take Me Away (feat. Grimes)",0.312,0.606,0.312,6,-11.43,0,0.0332,0.767,0.00803,0.0508,0.462,120.074,"1"
"2745","Bleachers","Like a River Runs",0.866,0.56,0.866,11,-7.327,1,0.0755,0.0139,0.0813,0.0974,0.336,119.986,"1"
"2746","Bleachers","You're Still a Mystery",0.85,0.569,0.85,4,-6.699,1,0.0538,0.275,0.0057,0.297,0.792,160.043,"1"
"2747","Bleachers","I'm Ready to Move On / Wild Heart Reprise (feat. Yoko Ono)",0.709,0.487,0.709,9,-10.274,1,0.0696,0.808,0.73,0.35,0.162,159.494,"1"
"2748","Bleachers","Who I Want You to Love",0.377,0.506,0.377,9,-12.534,1,0.0409,0.786,0.557,0.374,0.239,165.025,"1"
"2749","Bleachers","I Wanna Get Better - Live in Boston",0.958,0.176,0.958,9,-4.94,1,0.11,0.00115,0,0.676,0.235,93.71,"1"
"2750","Bleachers","Rollercoaster - Live in Boston",0.809,0.318,0.809,10,-6.226,1,0.0978,0.0147,1.42e-06,0.328,0.216,161.909,"1"
"2751","Bleachers","Wild Heart",0.941,0.552,0.941,0,-8.256,1,0.0415,0.318,0.0655,0.33,0.526,159.594,"1"
"2752","Bleachers","Rollercoaster",0.79,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,"1"
"2753","Bleachers","Shadow",0.83,0.713,0.83,2,-6.415,1,0.0537,0.00713,0.00727,0.291,0.546,124.033,"1"
"2754","Bleachers","I Wanna Get Better",0.915,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.398,190.013,"1"
"2755","Bleachers","Wake Me",0.374,0.818,0.374,1,-10.666,0,0.0459,0.0951,0.0139,0.217,0.457,117.956,"1"
"2756","Bleachers","Reckless Love",0.705,0.631,0.705,6,-8.612,0,0.0775,0.0779,0.0846,0.111,0.437,160.036,"1"
"2757","Bleachers","Take Me Away (feat. Grimes)",0.312,0.606,0.312,6,-11.43,0,0.0332,0.767,0.00803,0.0508,0.462,120.074,"1"
"2758","Bleachers","Like a River Runs",0.866,0.56,0.866,11,-7.327,1,0.0755,0.0139,0.0813,0.0974,0.336,119.986,"1"
"2759","Bleachers","You're Still a Mystery",0.85,0.569,0.85,4,-6.699,1,0.0538,0.275,0.0057,0.297,0.792,160.043,"1"
"2760","Bleachers","I'm Ready to Move On / Wild Heart Reprise (feat. Yoko Ono)",0.709,0.487,0.709,9,-10.274,1,0.0696,0.808,0.73,0.35,0.162,159.494,"1"
"2761","Bleachers","Who I Want You to Love",0.377,0.506,0.377,9,-12.534,1,0.0409,0.786,0.557,0.374,0.239,165.025,"1"
"2762","Bleachers","I Wanna Get Better - RZA Mix",0.764,0.579,0.764,4,-7.334,0,0.207,0.0089,0.0144,0.0958,0.416,189.951,"1"
"2763","Bleachers","I Wanna Get Better - Vince Clarke Remix",0.786,0.665,0.786,4,-7.113,1,0.0487,0.0599,0.0213,0.0963,0.685,94.994,"1"
"2764","Bleachers","I Wanna Get Better - Demo Version",0.313,0.838,0.313,4,-9.088,1,0.0575,0.78,0,0.0986,0.602,94.929,"1"
"2765","Bleachers","Wild Heart - Demo Version",0.969,0.592,0.969,0,-8.451,1,0.0584,0.167,0.0274,0.0877,0.579,159.539,"1"
"2766","Bleachers","Reckless Love - Demo Version",0.408,0.573,0.408,6,-11.562,0,0.0891,0.794,0.0362,0.107,0.112,143.812,"1"
"2767","Bleachers","Wild Heart",0.941,0.552,0.941,0,-8.256,1,0.0415,0.318,0.0655,0.33,0.526,159.594,"1"
"2768","Bleachers","Rollercoaster",0.79,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,"1"
"2769","Bleachers","Shadow",0.83,0.713,0.83,2,-6.415,1,0.0537,0.00713,0.00727,0.291,0.546,124.033,"1"
"2770","Bleachers","I Wanna Get Better",0.915,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.398,190.013,"1"
"2771","Bleachers","Wake Me",0.374,0.818,0.374,1,-10.666,0,0.0459,0.0951,0.0139,0.217,0.457,117.956,"1"
"2772","Bleachers","Reckless Love",0.705,0.631,0.705,6,-8.612,0,0.0775,0.0779,0.0846,0.111,0.437,160.036,"1"
"2773","Bleachers","Take Me Away (feat. Grimes)",0.312,0.606,0.312,6,-11.43,0,0.0332,0.767,0.00803,0.0508,0.462,120.074,"1"
"2774","Bleachers","Like a River Runs",0.866,0.56,0.866,11,-7.327,1,0.0755,0.0139,0.0813,0.0974,0.336,119.986,"1"
"2775","Bleachers","You're Still a Mystery",0.85,0.569,0.85,4,-6.699,1,0.0538,0.275,0.0057,0.297,0.792,160.043,"1"
"2776","Bleachers","I'm Ready to Move On / Wild Heart Reprise (feat. Yoko Ono)",0.709,0.487,0.709,9,-10.274,1,0.0696,0.808,0.73,0.35,0.162,159.494,"1"
"2777","Bleachers","Who I Want You to Love",0.377,0.506,0.377,9,-12.534,1,0.0409,0.786,0.557,0.374,0.239,165.025,"1"
"2778","Bleachers","Wild Heart",0.941,0.552,0.941,0,-8.256,1,0.0415,0.318,0.0655,0.33,0.526,159.594,"1"
"2779","Bleachers","Rollercoaster",0.79,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,"1"
"2780","Bleachers","Shadow",0.83,0.713,0.83,2,-6.415,1,0.0537,0.00713,0.00727,0.291,0.546,124.033,"1"
"2781","Bleachers","I Wanna Get Better",0.915,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.398,190.013,"1"
"2782","Bleachers","Wake Me",0.374,0.818,0.374,1,-10.666,0,0.0459,0.0951,0.0139,0.217,0.457,117.956,"1"
"2783","Bleachers","Reckless Love",0.705,0.631,0.705,6,-8.612,0,0.0775,0.0779,0.0846,0.111,0.437,160.036,"1"
"2784","Bleachers","Take Me Away (feat. Grimes)",0.312,0.606,0.312,6,-11.43,0,0.0332,0.767,0.00803,0.0508,0.462,120.074,"1"
"2785","Bleachers","Like a River Runs",0.866,0.56,0.866,11,-7.327,1,0.0755,0.0139,0.0813,0.0974,0.336,119.986,"1"
"2786","Bleachers","You're Still a Mystery",0.85,0.569,0.85,4,-6.699,1,0.0538,0.275,0.0057,0.297,0.792,160.043,"1"
"2787","Bleachers","I'm Ready to Move On / Wild Heart Reprise (feat. Yoko Ono)",0.709,0.487,0.709,9,-10.274,1,0.0696,0.808,0.73,0.35,0.162,159.494,"1"
