producer,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
other,0.613,0.764,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015
other,0.649,0.589,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073
other,0.696,0.602,-6.156,0,0.159,0.0679,2.11e-5,0.0696,0.305,82.989
other,0.615,0.534,-6.719,0,0.0386,0.106,1.76e-5,0.0607,0.193,135.917
other,0.75,0.404,-10.178,0,0.0682,0.216,3.57e-4,0.0911,0.0499,95.045
antonoff,0.766,0.709,-6.471,0,0.123,0.204,1.41e-5,0.126,0.506,128.07
other,0.574,0.61,-7.283,1,0.0732,0.122,1.1e-6,0.13,0.374,74.957
other,0.8,0.535,-6.684,1,0.135,0.0713,9.48e-6,0.213,0.451,92.027
antonoff,0.562,0.689,-6.745,1,0.127,0.00465,2.23e-6,0.0888,0.351,172.054
other,0.675,0.703,-7.902,1,0.0382,0.00882,2.21e-6,0.0391,0.314,110.01
other,0.624,0.691,-6.686,0,0.196,0.0604,1.1e-5,0.138,0.284,160.024
antonoff,0.719,0.469,-8.792,1,0.0533,0.0329,0,0.169,0.0851,120.085
antonoff,0.567,0.789,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96
antonoff,0.598,0.504,-9.874,1,0.0731,0.186,2.21e-4,0.34,0.252,163.954
other,0.661,0.151,-12.864,1,0.0354,0.921,0,0.13,0.23,94.922
other,0.789,0.634,-4.762,1,0.0323,0.0348,1.64e-6,0.302,0.658,116.992
other,0.76,0.703,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997
other,0.588,0.791,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933
other,0.553,0.841,-6.937,1,0.0396,7.43e-4,1.19e-5,0.341,0.338,92.008
other,0.605,0.725,-5.729,1,0.0323,0.00201,2.02e-5,0.101,0.539,96.97
other,0.647,0.8,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078
other,0.653,0.893,-5.966,1,0.0538,0.0158,4.95e-5,0.102,0.513,118.035
other,0.646,0.794,-6.104,1,0.19,0.0885,6.16e-6,0.201,0.287,170.216
other,0.55,0.688,-7.416,1,0.0897,0.0692,0.00144,0.106,0.465,139.997
other,0.765,0.656,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997
other,0.481,0.435,-8.795,1,0.0321,0.678,0,0.0928,0.107,143.95
other,0.602,0.755,-4.991,1,0.071,0.245,0,0.178,0.495,159.965
other,0.815,0.377,-7.754,1,0.0346,0.232,0,0.1,0.211,103.97
other,0.422,0.692,-5.447,1,0.0549,0.0493,2.57e-5,0.177,0.197,184.014
other,0.474,0.48,-8.894,1,0.0622,0.707,1.08e-4,0.0903,0.319,170.109
other,0.633,0.889,-5.87,1,0.0715,0.00463,4.58e-4,0.0658,0.584,121.956
other,0.592,0.128,-17.932,0,0.589,0.829,0,0.527,0.15,78.828
other,0.781,0.357,-16.394,1,0.912,0.717,0,0.185,0.645,118.317
other,0.675,0.234,-15.064,0,0.721,0.801,0,0.657,0.578,127.296
other,0.588,0.825,-5.882,1,0.0328,1.97e-4,0.00138,0.0885,0.397,129.968
other,0.602,0.896,-4.267,0,0.0437,0.0773,8.87e-5,0.091,0.641,124.978
other,0.705,0.621,-8.086,1,0.0334,0.101,4.3e-6,0.147,0.395,109.993
other,0.622,0.469,-6.798,0,0.0363,0.00454,2.25e-6,0.0398,0.679,77.019
other,0.602,0.609,-7.803,1,0.0243,0.0382,2e-4,0.127,0.337,93.06
other,0.658,0.729,-6.561,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007
other,0.567,0.481,-7.357,1,0.027,0.0173,4.13e-5,0.182,0.233,145.865
other,0.628,0.676,-5.911,1,0.0916,0.00957,2.65e-5,0.102,0.75,85.984
other,0.729,0.748,-6.67,1,0.0245,0.307,1.29e-6,0.09,0.928,99.981
other,0.505,0.443,-7.039,1,0.0276,0.035,3.15e-6,0.0921,0.123,94.069
other,0.627,0.816,-6.698,1,0.0774,0.0162,0.00208,0.0966,0.648,157.043
other,0.624,0.34,-12.411,1,0.029,0.632,0.0337,0.121,0.261,129.987
other,0.706,0.499,-7.675,1,0.0369,0.0371,0,0.132,0.545,117.937
other,0.624,0.458,-6.755,1,0.0287,0.36,3.89e-6,0.303,0.436,80.017
other,0.649,0.777,-5.804,1,0.0406,0.0213,3.35e-4,0.221,0.587,126.018
other,0.53,0.526,-8.349,1,0.0263,0.199,3.52e-6,0.232,0.323,79.025
other,0.588,0.825,-5.882,1,0.0328,1.97e-4,0.00138,0.0885,0.397,129.968
other,0.602,0.896,-4.267,0,0.0437,0.0773,8.87e-5,0.091,0.641,124.978
other,0.705,0.621,-8.086,1,0.0334,0.101,4.3e-6,0.147,0.395,109.993
other,0.622,0.469,-6.798,0,0.0363,0.00454,2.25e-6,0.0398,0.679,77.019
other,0.602,0.609,-7.803,1,0.0243,0.0382,2e-4,0.127,0.337,93.06
other,0.658,0.729,-6.561,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007
other,0.567,0.481,-7.357,1,0.027,0.0173,4.13e-5,0.182,0.233,145.865
other,0.628,0.676,-5.911,1,0.0916,0.00957,2.65e-5,0.102,0.75,85.984
other,0.729,0.748,-6.67,1,0.0245,0.307,1.29e-6,0.09,0.928,99.981
other,0.505,0.443,-7.039,1,0.0276,0.035,3.15e-6,0.0921,0.123,94.069
other,0.627,0.816,-6.698,1,0.0774,0.0162,0.00208,0.0966,0.648,157.043
other,0.624,0.34,-12.411,1,0.029,0.632,0.0337,0.121,0.261,129.987
other,0.706,0.499,-7.675,1,0.0369,0.0371,0,0.132,0.545,117.937
other,0.624,0.458,-6.755,1,0.0287,0.36,3.89e-6,0.303,0.436,80.017
other,0.649,0.777,-5.804,1,0.0406,0.0213,3.35e-4,0.221,0.587,126.018
other,0.53,0.526,-8.349,1,0.0263,0.199,3.52e-6,0.232,0.323,79.025
other,0.62,0.506,-7.327,1,0.0312,0.187,1.47e-5,0.102,0.275,126.015
other,0.483,0.548,-6.291,1,0.0254,0.00471,2.01e-6,0.0997,0.217,79.926
other,0.733,0.59,-5.86,1,0.0284,0.272,0,0.136,0.633,125.048
other,0.828,0.64,-8.248,1,0.0355,0.175,6.14e-5,0.0996,0.519,109.993
other,0.678,0.902,-4.659,0,0.0358,0.113,2.35e-4,0.0722,0.637,124.998
other,0.626,0.118,-15.91,1,0.0305,0.664,1.69e-4,0.127,0.0682,105.597
other,0.588,0.825,-5.882,1,0.0328,1.97e-4,0.00138,0.0884,0.397,129.968
other,0.602,0.896,-4.267,0,0.0437,0.0773,8.87e-5,0.0911,0.641,124.978
other,0.704,0.621,-8.086,1,0.0334,0.101,4.3e-6,0.14,0.395,109.995
other,0.622,0.469,-6.798,0,0.0363,0.00454,2.25e-6,0.0335,0.679,77.019
other,0.602,0.609,-7.803,1,0.0243,0.0382,2e-4,0.128,0.337,93.06
other,0.661,0.729,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987
other,0.567,0.481,-7.357,1,0.027,0.0173,4.13e-5,0.182,0.233,145.865
other,0.628,0.676,-5.911,1,0.0916,0.00957,2.65e-5,0.121,0.75,85.984
other,0.729,0.748,-6.67,1,0.0245,0.307,1.29e-6,0.0962,0.928,99.981
other,0.505,0.443,-7.039,1,0.0276,0.035,3.15e-6,0.0906,0.123,94.069
other,0.627,0.816,-6.698,1,0.0774,0.0162,0.00208,0.0965,0.648,157.043
other,0.624,0.34,-12.411,1,0.029,0.632,0.0337,0.0805,0.261,129.987
other,0.706,0.499,-7.675,1,0.0369,0.0371,0,0.132,0.545,117.937
other,0.624,0.458,-6.755,1,0.0287,0.36,3.89e-6,0.311,0.436,80.016
other,0.649,0.777,-5.804,1,0.0406,0.0213,3.35e-4,0.21,0.587,126.018
other,0.53,0.526,-8.349,1,0.0263,0.199,3.52e-6,0.14,0.323,79.025
other,0.619,0.506,-7.327,1,0.0315,0.187,1.47e-5,0.101,0.274,126.03
other,0.483,0.548,-6.291,1,0.0254,0.00471,2.01e-6,0.0997,0.217,79.926
other,0.733,0.59,-5.86,1,0.0284,0.272,0,0.134,0.633,125.048
other,0.828,0.64,-8.248,1,0.0355,0.175,6.14e-5,0.0991,0.519,109.993
other,0.678,0.902,-4.659,0,0.0358,0.113,2.35e-4,0.0705,0.637,124.998
other,0.626,0.118,-15.91,1,0.0305,0.664,1.69e-4,0.127,0.0682,105.597
other,0.624,0.757,-2.94,1,0.0296,0.00265,1.87e-6,0.189,0.658,121.07
other,0.605,0.787,-3.002,1,0.0308,0.0396,1.42e-6,0.163,0.374,114.987
other,0.529,0.67,-4.663,1,0.0303,0.117,0,0.334,0.286,141.893
other,0.709,0.599,-3.734,1,0.0304,0.095,0,0.0973,0.735,118.975
other,0.589,0.47,-5.32,1,0.028,0.166,1.45e-6,0.112,0.102,119.386
other,0.568,0.761,-3.987,1,0.0459,0.452,0,0.217,0.789,163.974
other,0.543,0.818,-3.611,1,0.0398,0.00478,3.68e-4,0.0357,0.683,139.898
other,0.714,0.305,-8.837,1,0.0305,0.819,0,0.174,0.554,124.91
other,0.455,0.623,-3.878,1,0.0288,0.0739,4.24e-4,0.146,0.208,163.893
other,0.516,0.917,-3.186,0,0.0827,0.0139,6.37e-6,0.36,0.635,145.821
other,0.552,0.608,-5.29,0,0.0259,0.186,0,0.125,0.17,134.05
other,0.436,0.95,-2.627,1,0.057,0.0826,1.08e-6,0.149,0.352,162.088
other,0.371,0.341,-9.475,1,0.0319,0.57,3.09e-5,0.101,0.196,89.038
other,0.418,0.68,-4.3,1,0.0346,0.036,7.59e-5,0.108,0.142,204.125
other,0.696,0.768,-3.863,1,0.0308,0.00461,1.21e-6,0.101,0.692,121.05
other,0.608,0.785,-2.976,1,0.0311,0.0387,0,0.158,0.376,114.985
other,0.517,0.606,-5.797,1,0.0289,0.0202,0,0.324,0.296,141.929
other,0.708,0.601,-3.75,1,0.0306,0.101,0,0.0979,0.742,118.962
other,0.583,0.468,-5.378,1,0.0278,0.183,1.65e-6,0.111,0.126,119.375
other,0.57,0.747,-3.978,1,0.0426,0.445,0,0.219,0.808,164.004
other,0.575,0.855,-4.827,1,0.0467,3.15e-4,0.00161,0.0419,0.84,139.92
other,0.715,0.308,-8.829,1,0.0305,0.829,0,0.16,0.547,124.899
other,0.535,0.618,-3.913,1,0.0273,0.0716,3.88e-4,0.169,0.228,81.975
other,0.519,0.917,-3.185,0,0.0887,0.0167,2.06e-5,0.359,0.652,145.882
other,0.553,0.604,-5.295,0,0.0258,0.202,0,0.125,0.186,133.989
other,0.434,0.944,-2.641,1,0.0581,0.0769,0,0.151,0.361,162.02
other,0.359,0.329,-9.531,1,0.0293,0.581,3.75e-5,0.0979,0.208,84.358
other,0.412,0.682,-4.319,1,0.0339,0.0426,7.47e-5,0.106,0.146,203.959
other,0.624,0.757,-2.94,1,0.0296,0.00265,1.87e-6,0.189,0.658,121.07
other,0.605,0.787,-3.002,1,0.0308,0.0396,1.42e-6,0.163,0.374,114.987
other,0.529,0.67,-4.663,1,0.0303,0.117,0,0.334,0.286,141.893
other,0.709,0.599,-3.734,1,0.0304,0.095,0,0.0973,0.735,118.975
other,0.589,0.47,-5.32,1,0.028,0.166,1.45e-6,0.112,0.102,119.386
other,0.568,0.761,-3.987,1,0.0459,0.452,0,0.217,0.789,163.974
other,0.543,0.818,-3.611,1,0.0398,0.00478,3.68e-4,0.0357,0.683,139.898
other,0.714,0.305,-8.837,1,0.0305,0.819,0,0.174,0.554,124.91
other,0.455,0.623,-3.878,1,0.0288,0.0739,4.24e-4,0.146,0.208,163.893
other,0.516,0.917,-3.186,0,0.0827,0.0139,6.37e-6,0.36,0.635,145.821
other,0.552,0.608,-5.29,0,0.0259,0.186,0,0.125,0.17,134.05
other,0.436,0.95,-2.627,1,0.057,0.0826,1.08e-6,0.149,0.352,162.088
other,0.371,0.341,-9.475,1,0.0319,0.57,3.09e-5,0.101,0.196,89.038
other,0.418,0.68,-4.3,1,0.0347,0.036,7.59e-5,0.114,0.142,204.12
other,0.608,0.569,-7.227,1,0.0284,0.537,0,0.097,0.238,159.845
other,0.511,0.719,-3.457,1,0.0265,0.166,4.54e-6,0.34,0.289,147.852
other,0.582,0.765,-3.648,1,0.0324,0.0268,1.95e-6,0.103,0.559,131.982
other,0.541,0.453,-6.459,1,0.0266,0.748,0,0.2,0.377,141.757
other,0.563,0.443,-5.078,1,0.0247,0.842,0,0.293,0.313,80.962
other,0.695,0.723,-3.806,1,0.0285,0.00727,1.2e-6,0.1,0.679,121.011
other,0.591,0.703,-4.376,1,0.0279,0.0365,0,0.307,0.442,100.036
other,0.559,0.627,-4.469,1,0.0264,0.0647,0,0.137,0.204,95.452
other,0.616,0.738,-3.941,1,0.0311,0.153,0,0.0769,0.3,118.994
other,0.842,0.554,-7.355,1,0.0317,0.176,3.49e-6,0.0911,0.805,116.009
other,0.581,0.342,-8.022,1,0.0259,0.286,0,0.101,0.212,92.166
other,0.687,0.755,-4.426,1,0.0385,0.157,1.09e-5,0.093,0.45,129.973
other,0.497,0.48,-7.374,1,0.0269,0.377,0,0.118,0.169,147.96
other,0.603,0.839,-3.111,1,0.0384,0.0542,3.36e-6,0.353,0.49,100.074
other,0.478,0.45,-4.153,1,0.0269,0.166,1.79e-6,0.114,0.273,133.932
other,0.446,0.705,-3.706,1,0.0335,0.0322,0,0.11,0.416,160.933
other,0.604,0.828,-4.976,1,0.0629,0.0871,0,0.106,0.515,128.024
other,0.665,0.445,-8.519,1,0.0288,0.636,3.71e-6,0.131,0.402,126.093
other,0.541,0.753,-4.24,1,0.0373,0.00414,0,0.111,0.219,95.953
other,0.58,0.491,-6.462,1,0.0251,0.575,0,0.121,0.425,76.009
other,0.658,0.877,-2.098,1,0.0323,0.173,0,0.0962,0.821,105.586
other,0.621,0.417,-6.941,1,0.0231,0.288,0,0.119,0.289,99.953
other,0.576,0.777,-2.881,1,0.0324,0.051,0,0.32,0.428,115.028
other,0.418,0.482,-5.769,1,0.0266,0.217,0,0.123,0.261,175.558
other,0.589,0.805,-4.055,1,0.0293,0.00491,0,0.24,0.591,112.982
other,0.479,0.578,-4.963,1,0.0294,0.525,0,0.0841,0.192,146.165
other,0.594,0.629,-4.919,1,0.0246,0.0868,0,0.137,0.504,131.597
other,0.476,0.777,-3.771,0,0.0289,0.0103,0,0.196,0.472,167.964
other,0.403,0.627,-5.28,1,0.0292,0.0177,0,0.182,0.374,74.9
other,0.668,0.672,-4.931,1,0.0303,0.111,0,0.329,0.539,89.011
other,0.563,0.934,-3.629,1,0.0646,0.00452,8.07e-4,0.103,0.518,143.964
other,0.612,0.394,-5.723,1,0.0243,0.637,0,0.147,0.233,96.001
other,0.483,0.751,-5.726,1,0.0365,0.00349,0,0.128,0.268,156.092
other,0.459,0.753,-3.827,1,0.0537,0.0402,0,0.0863,0.483,199.997
other,0.58,0.491,-6.462,1,0.0251,0.575,0,0.121,0.425,76.009
other,0.658,0.877,-2.098,1,0.0323,0.173,0,0.0962,0.821,105.586
other,0.621,0.417,-6.941,1,0.0231,0.288,0,0.119,0.289,99.953
other,0.576,0.777,-2.881,1,0.0324,0.051,0,0.32,0.428,115.028
other,0.418,0.482,-5.769,1,0.0266,0.217,0,0.123,0.261,175.558
other,0.589,0.805,-4.055,1,0.0293,0.00491,0,0.24,0.591,112.982
other,0.479,0.578,-4.963,1,0.0294,0.525,0,0.0841,0.192,146.165
other,0.594,0.629,-4.919,1,0.0246,0.0868,0,0.137,0.504,131.597
other,0.476,0.777,-3.771,0,0.0289,0.0103,0,0.196,0.472,167.964
other,0.403,0.627,-5.28,1,0.0292,0.0177,0,0.182,0.374,74.9
other,0.668,0.672,-4.931,1,0.0303,0.111,0,0.329,0.539,89.011
other,0.563,0.934,-3.629,1,0.0646,0.00452,8.07e-4,0.103,0.518,143.964
other,0.612,0.394,-5.723,1,0.0243,0.637,0,0.147,0.233,96.001
other,0.483,0.751,-5.726,1,0.0365,0.00349,0,0.128,0.268,156.092
other,0.459,0.753,-3.827,1,0.0537,0.0402,0,0.0863,0.483,199.997
other,0.204,0.691,-8.385,1,0.0872,0.325,0.00605,0.324,0.423,75.187
other,0.271,0.155,-22.189,0,0.0392,0.969,0.645,0.239,0.18,83.543
other,0.344,0.594,-8.172,0,0.0366,0.141,7.71e-4,0.197,0.133,82.004
other,0.316,0.451,-15.885,0,0.0686,0.711,0.789,0.192,0.0869,164.868
other,0.503,0.906,-7.081,1,0.0613,6.03e-4,8.6e-4,0.138,0.313,109.819
other,0.311,0.0624,-27.197,0,0.0302,0.943,0.846,0.127,0.0375,86.28
other,0.832,0.0354,-23.788,1,0.278,0.792,0.927,0.109,0.0383,114.762
other,0.278,0.0518,-24.339,1,0.0555,0.968,0.941,0.278,0.0281,65.698
other,0.517,0.0567,-30.27,0,0.0372,0.941,0.981,0.11,0.174,110.036
other,0.316,0.154,-18.608,1,0.0347,0.933,0.986,0.14,0.0754,69.605
other,0.662,0.275,-18.316,0,0.109,2.34e-4,0.936,0.099,0.79,147.889
other,0.658,0.313,-13.231,0,0.0503,0.56,0.779,0.0958,0.484,94.932
other,0.289,0.138,-20.989,0,0.0384,0.99,0.981,0.0868,0.0369,87.165
other,0.265,0.0352,-22.737,1,0.0782,0.489,0.956,0.0883,0.0327,138.61
other,0.802,0.66,-17.879,1,0.628,0.406,0.868,0.109,0.301,124.819
other,0.321,0.192,-14.052,1,0.0327,0.993,0.939,0.189,0.355,62.609
other,0.461,0.253,-13.441,1,0.0412,0.869,0.931,0.087,0.387,80.55
other,0.115,0.255,-13.596,1,0.0334,0.0267,0.921,0.0923,0.0795,77.622
other,0.231,0.275,-17.298,1,0.05,0.0484,0.896,0.115,0.0385,107.141
other,0.677,0.826,-6.8,1,0.368,0.395,0,0.571,0.498,124.821
other,0.61,0.502,-8.409,1,0.082,0.0578,0.0141,0.166,0.673,151.906
antonoff,0.774,0.372,-9.796,0,0.0956,0.615,0.00148,0.106,0.602,110.036
other,0.426,0.339,-10.262,1,0.027,0.751,0.0645,0.0871,0.0689,80.224
other,0.52,0.463,-10.429,1,0.0958,0.609,0.0014,0.426,0.469,159.931
other,0.422,0.0266,-29.683,1,0.0418,0.927,0.848,0.0962,0.14,79.688
antonoff,0.641,0.36,-11.446,1,0.0515,0.448,0.221,0.12,0.365,130.008
antonoff,0.713,0.794,-8.173,1,0.0943,0.197,2.32e-4,0.603,0.961,155.942
other,0.226,0.35,-20.604,1,0.0375,0.811,0.689,0.111,0.523,70.544
antonoff,0.525,0.448,-11.428,1,0.0318,0.726,0.247,0.0857,0.263,124.955
other,0.532,0.467,-9.083,1,0.0361,0.291,0,0.176,0.346,73.006
other,0.604,0.434,-11.176,0,0.144,0.638,0.0273,0.301,0.602,176.08
antonoff,0.39,0.397,-9.91,1,0.0309,0.83,9.92e-4,0.123,0.425,134.284
other,0.347,0.00775,-31.48,1,0.0416,0.993,0.567,0.0744,0.23,80.326
other,0.457,0.16,-11.816,1,0.0422,0.889,0,0.133,0.165,109.84
other,0.509,0.124,-12.908,1,0.0515,0.821,5.44e-6,0.0911,0.297,139.635
other,0.425,0.291,-9.343,1,0.12,0.371,1.12e-5,0.236,0.396,197.337
other,0.59,0.47,-8.638,1,0.0316,0.875,0.225,0.105,0.48,139.919
other,0.376,0.335,-9.58,1,0.031,0.535,0,0.0977,0.291,139.439
other,0.452,0.0757,-14.996,1,0.0458,0.817,3.04e-4,0.134,0.11,104.527
other,0.411,0.244,-11.663,0,0.0726,0.809,8.86e-6,0.147,0.174,80.21
other,0.487,0.151,-16.769,1,0.0733,0.934,0,0.097,0.321,135.463
other,0.408,0.157,-10.237,1,0.0382,0.947,5.65e-4,0.0885,0.139,93.951
other,0.488,0.172,-13.214,1,0.054,0.885,0,0.122,0.338,96.577
other,0.489,0.497,-8.887,1,0.0479,0.515,3.56e-4,0.103,0.396,100.052
other,0.463,0.174,-11.998,1,0.0405,0.928,8.96e-6,0.103,0.281,77.448
other,0.539,0.487,-10.307,0,0.066,0.0906,0.522,0.107,0.336,86.1
other,0.549,0.715,-8.685,0,0.0432,0.0197,0.0158,0.267,0.158,120.032
antonoff,0.696,0.598,-7.917,1,0.0922,0.00232,0.00115,0.119,0.438,114.989
antonoff,0.625,0.891,-7.011,1,0.0701,0.0156,0.476,0.542,0.351,140.027
other,0.527,0.716,-6.029,0,0.0616,0.0698,8.71e-5,0.0737,0.331,99.426
antonoff,0.506,0.081,-16.394,1,0.0472,0.922,0,0.133,0.21,105.164
other,0.658,0.271,-11.814,0,0.0581,0.129,0.0288,0.169,0.398,79.999
antonoff,0.373,0.449,-11.646,1,0.144,0.892,1.26e-5,0.175,0.327,137.866
other,0.472,0.952,-6.971,1,0.118,0.00633,3.33e-5,0.355,0.327,140.003
other,0.447,0.593,-6.42,0,0.0434,0.00962,0.177,0.0933,0.327,129.979
other,0.168,0.0399,-31.172,0,0.0461,0.993,0.907,0.0769,0.0372,93.576
other,0.26,0.288,-12.891,1,0.0362,0.886,0.00116,0.318,0.143,64.323
other,0.593,0.324,-12.169,0,0.05,0.529,0.0625,0.0976,0.133,112.83
other,0.698,0.745,-7.746,0,0.139,0.0023,0.00354,0.0977,0.824,109.874
other,0.571,0.867,-6.794,0,0.109,0.0107,1.59e-4,0.251,0.791,161.991
other,0.524,0.686,-8.14,1,0.0814,0.105,0.221,0.255,0.681,74.959
other,0.643,0.714,-8.368,1,0.0632,0.175,0.756,0.211,0.49,100.044
other,0.782,0.444,-7.081,1,0.0489,0.00904,0.0101,0.0887,0.882,104.975
other,0.607,0.651,-8.57,1,0.0273,0.00759,0.111,0.185,0.0909,126.971
other,0.458,0.661,-6.71,1,0.0849,0.115,0.0108,0.163,0.596,74.506
other,0.241,0.72,-7.854,1,0.366,0.00616,1.67e-5,0.505,0.678,66.423
other,0.768,0.543,-7.768,1,0.0378,0.0043,0.168,0.102,0.895,126.017
other,0.684,0.722,-8.134,1,0.0386,0.0329,0.00343,0.121,0.713,105.008
other,0.488,0.647,-7.016,1,0.0326,0.0854,3.3e-5,0.113,0.184,60.955
other,0.518,0.753,-5.502,0,0.0746,0.00413,1.24e-4,0.396,0.549,135.127
other,0.709,0.674,-11.595,1,0.0534,0.241,0.842,0.0835,0.813,120.011
other,0.497,0.434,-11.177,0,0.0305,0.657,0.675,0.0792,0.212,110.104
other,0.583,0.894,-6.558,1,0.0514,0.00454,0.0101,0.191,0.584,100.02
other,0.768,0.786,-9.059,1,0.0556,0.118,0.136,0.213,0.904,120.008
other,0.698,0.745,-7.746,0,0.139,0.0023,0.00354,0.0977,0.824,109.874
other,0.571,0.867,-6.794,0,0.109,0.0107,1.59e-4,0.251,0.791,161.991
other,0.524,0.686,-8.14,1,0.0814,0.105,0.221,0.255,0.681,74.959
other,0.641,0.705,-8.355,1,0.0658,0.164,0.586,0.241,0.485,100.045
other,0.782,0.444,-7.081,1,0.0489,0.00904,0.0101,0.0887,0.882,104.975
other,0.607,0.651,-8.57,1,0.0273,0.00759,0.111,0.185,0.0909,126.971
other,0.458,0.661,-6.71,1,0.0849,0.115,0.0108,0.163,0.596,74.506
other,0.241,0.72,-7.854,1,0.366,0.00616,1.67e-5,0.505,0.678,66.423
other,0.768,0.543,-7.768,1,0.0378,0.0043,0.168,0.102,0.895,126.017
other,0.684,0.722,-8.134,1,0.0386,0.0329,0.00343,0.123,0.713,105.009
other,0.533,0.648,-6.982,1,0.0362,0.0906,1.97e-5,0.121,0.193,121.965
other,0.698,0.745,-7.746,0,0.139,0.0023,0.00354,0.0977,0.824,109.874
other,0.571,0.867,-6.794,0,0.109,0.0107,1.59e-4,0.251,0.791,161.991
other,0.524,0.686,-8.14,1,0.0814,0.105,0.221,0.255,0.681,74.959
other,0.641,0.705,-8.355,1,0.0658,0.164,0.586,0.241,0.485,100.045
other,0.782,0.444,-7.081,1,0.0489,0.00904,0.0101,0.0887,0.882,104.975
other,0.607,0.651,-8.57,1,0.0273,0.00759,0.111,0.185,0.0909,126.971
other,0.458,0.661,-6.71,1,0.0849,0.115,0.0108,0.163,0.596,74.506
other,0.241,0.72,-7.854,1,0.366,0.00616,1.67e-5,0.505,0.678,66.423
other,0.768,0.543,-7.768,1,0.0378,0.0043,0.168,0.102,0.895,126.017
other,0.684,0.722,-8.134,1,0.0386,0.0329,0.00343,0.123,0.713,105.009
other,0.533,0.648,-6.982,1,0.0362,0.0906,1.97e-5,0.121,0.193,121.965
other,0.687,0.552,-6.36,1,0.032,0.0811,5.84e-4,0.0875,0.538,90.062
other,0.83,0.82,-6.587,1,0.0733,0.41,2.24e-4,0.338,0.82,105.11
other,0.716,0.696,-6.03,1,0.038,0.872,0.0218,0.128,0.682,110.065
other,0.763,0.894,-5.92,1,0.162,0.527,0.00341,0.132,0.196,120.116
other,0.663,0.538,-8.869,1,0.0463,0.33,1.08e-4,0.273,0.206,110.131
other,0.753,0.623,-8.307,0,0.165,0.748,0.123,0.0436,0.707,106.169
other,0.659,0.843,-6.468,1,0.19,0.147,0.0209,0.146,0.628,78.973
other,0.848,0.854,-7.603,0,0.0556,0.262,0.0179,0.0955,0.896,119.998
other,0.611,0.753,-10.651,1,0.058,0.582,0.122,0.107,0.209,94.997
other,0.722,0.491,-8.953,0,0.103,0.434,4.48e-4,0.0724,0.348,144.085
other,0.706,0.764,-5.769,1,0.212,0.409,4.03e-5,0.174,0.864,125.979
other,0.287,0.288,-11.105,1,0.0295,0.854,0.0555,0.0909,0.106,110.088
other,0.515,0.783,-8.988,0,0.062,0.046,0.0267,0.165,0.647,145.034
other,0.57,0.704,-8.32,1,0.0314,0.0104,0.455,0.0905,0.437,115.041
other,0.447,0.376,-9.458,1,0.0336,0.725,0.0617,0.113,0.225,139.143
other,0.496,0.724,-7.964,0,0.0433,0.0963,0.0261,0.118,0.369,139.913
other,0.4,0.934,-6.588,0,0.0569,0.0423,0.00166,0.39,0.576,139.938
other,0.642,0.516,-9.691,1,0.0292,0.214,0.312,0.112,0.346,127.018
other,0.575,0.559,-8.264,1,0.0378,0.036,0.208,0.12,0.377,139.963
other,0.172,0.394,-13.73,1,0.0346,0.494,0.673,0.237,0.0621,169.999
other,0.626,0.385,-9.095,0,0.0484,0.116,0.0283,0.17,0.535,135.22
other,0.53,0.818,-7.739,1,0.0518,0.389,0.766,0.287,0.487,135.987
other,0.519,0.557,-8.977,1,0.0315,0.0624,0.347,0.11,0.309,134.874
other,0.529,0.457,-11.675,1,0.0508,0.385,0.613,0.178,0.222,140.983
other,0.665,0.626,-8.658,1,0.0301,0.184,0.0281,0.258,0.354,95.033
other,0.439,0.824,-7.529,1,0.0441,0.0959,0.0238,0.514,0.383,82.48
other,0.556,0.937,-6.023,0,0.0408,0.00228,0.742,0.359,0.443,135.923
other,0.465,0.4,-10.66,1,0.0487,0.679,0.622,0.18,0.234,200.251
other,0.658,0.686,-8.785,0,0.0288,0.0042,0.543,0.126,0.66,120.151
other,0.64,0.711,-7.778,1,0.0473,0.0139,0.825,0.168,0.606,109.996
other,0.352,0.348,-14.608,1,0.0415,0.799,0.579,0.09,0.231,124.688
other,0.465,0.473,-9.734,0,0.0393,0.357,0.0253,0.203,0.325,141.868
other,0.339,0.418,-12.669,1,0.0345,0.655,0.733,0.111,0.0698,79.961
other,0.217,0.153,-14.92,0,0.0328,0.395,0.0298,0.177,0.0997,82.738
other,0.529,0.457,-11.675,1,0.0508,0.385,0.613,0.178,0.222,140.983
other,0.665,0.626,-8.658,1,0.0301,0.184,0.0281,0.258,0.354,95.033
other,0.439,0.824,-7.529,1,0.0441,0.0959,0.0238,0.514,0.383,82.48
other,0.556,0.937,-6.023,0,0.0408,0.00228,0.742,0.359,0.443,135.923
other,0.465,0.4,-10.66,1,0.0487,0.679,0.622,0.18,0.234,200.251
