danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,artist_name,album_name,producer,artist_id,album_id,key_name,mode_name,key_mode,Unnamed: 0,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,track_id,artists,available_markets,disc_number,explicit,is_local,track_preview_url,track_number,track_uri,external_urls.spotify
0.37,0.314,10,-9.677,0,0.0445,0.912,2.09E-06,0.0989,0.221,97.4,track,NA,NA,https://api.spotify.com/v1/tracks/1hn1kCOG5dm1XgZYKpfaLR,https://api.spotify.com/v1/audio-analysis/1hn1kCOG5dm1XgZYKpfaLR,177535,5,Breaking Up Slowly,Lana Del Rey,Chemtrails Over The Country Club,antonoff,00FQb4jTyendYWaN8pK0wa,6QeosPQpJckkW0Obir5RT8,A#,minor,A# minor,40,album,NA,2021-03-19,2021,day,1hn1kCOG5dm1XgZYKpfaLR,NA,NA,1,FALSE,FALSE,NA,9,spotify:track:1hn1kCOG5dm1XgZYKpfaLR,https://open.spotify.com/track/1hn1kCOG5dm1XgZYKpfaLR
0.359,0.236,9,-13.46,0,0.0432,0.904,7.43E-06,0.116,0.244,126.227,track,NA,NA,https://api.spotify.com/v1/tracks/6TZitk9QD7531Jl1TT7TeH,https://api.spotify.com/v1/audio-analysis/6TZitk9QD7531Jl1TT7TeH,243035,4,Dance Till We Die,Lana Del Rey,Chemtrails Over The Country Club,antonoff,00FQb4jTyendYWaN8pK0wa,6QeosPQpJckkW0Obir5RT8,A,minor,A minor,41,album,NA,2021-03-19,2021,day,6TZitk9QD7531Jl1TT7TeH,NA,NA,1,TRUE,FALSE,NA,10,spotify:track:6TZitk9QD7531Jl1TT7TeH,https://open.spotify.com/track/6TZitk9QD7531Jl1TT7TeH
0.502,0.105,5,-13.381,1,0.0331,0.98,1.79E-05,0.0725,0.203,114.043,track,NA,NA,https://api.spotify.com/v1/tracks/2lhfd0CF0dFlwRVH8NG8vv,https://api.spotify.com/v1/audio-analysis/2lhfd0CF0dFlwRVH8NG8vv,251818,3,For Free,Lana Del Rey,Chemtrails Over The Country Club,antonoff,00FQb4jTyendYWaN8pK0wa,6QeosPQpJckkW0Obir5RT8,F,major,F major,42,album,NA,2021-03-19,2021,day,2lhfd0CF0dFlwRVH8NG8vv,NA,NA,1,FALSE,FALSE,NA,11,spotify:track:2lhfd0CF0dFlwRVH8NG8vv,https://open.spotify.com/track/2lhfd0CF0dFlwRVH8NG8vv
0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,track,NA,NA,https://api.spotify.com/v1/tracks/3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/audio-analysis/3RIgHHpnFKj5Rni1shokDj,248934,1,Norman fucking Rockwell,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,F,major,F major,43,album,NA,2019-08-30,2019,day,3RIgHHpnFKj5Rni1shokDj,NA,NA,1,TRUE,FALSE,NA,1,spotify:track:3RIgHHpnFKj5Rni1shokDj,https://open.spotify.com/track/3RIgHHpnFKj5Rni1shokDj
0.531,0.252,9,-12.765,1,0.028,0.763,0.000133,0.104,0.159,76.054,track,NA,NA,https://api.spotify.com/v1/tracks/6OG05bPAwUuV3OMvy2Vy1P,https://api.spotify.com/v1/audio-analysis/6OG05bPAwUuV3OMvy2Vy1P,247150,4,Mariners Apartment Complex,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,A,major,A major,44,album,NA,2019-08-30,2019,day,6OG05bPAwUuV3OMvy2Vy1P,NA,NA,1,TRUE,FALSE,NA,2,spotify:track:6OG05bPAwUuV3OMvy2Vy1P,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P
0.368,0.286,9,-13.031,0,0.0294,0.913,0.177,0.099,0.312,77.826,track,NA,NA,https://api.spotify.com/v1/tracks/3hwQhakFwm9soLEBnSDH17,https://api.spotify.com/v1/audio-analysis/3hwQhakFwm9soLEBnSDH17,577199,4,Venice Bitch,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,A,minor,A minor,45,album,NA,2019-08-30,2019,day,3hwQhakFwm9soLEBnSDH17,NA,NA,1,TRUE,FALSE,NA,3,spotify:track:3hwQhakFwm9soLEBnSDH17,https://open.spotify.com/track/3hwQhakFwm9soLEBnSDH17
0.534,0.452,9,-10.732,0,0.0359,0.895,0.00165,0.125,0.175,129.974,track,NA,NA,https://api.spotify.com/v1/tracks/7MtVPRGtZl6rPjMfLoI3Lh,https://api.spotify.com/v1/audio-analysis/7MtVPRGtZl6rPjMfLoI3Lh,218287,4,Fuck it I love you,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,A,minor,A minor,46,album,NA,2019-08-30,2019,day,7MtVPRGtZl6rPjMfLoI3Lh,NA,NA,1,TRUE,FALSE,NA,4,spotify:track:7MtVPRGtZl6rPjMfLoI3Lh,https://open.spotify.com/track/7MtVPRGtZl6rPjMfLoI3Lh
0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,track,NA,NA,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,202192,4,Doin' Time,Lana Del Rey,Norman Fucking Rockwell!,other,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,G,minor,G minor,47,album,NA,2019-08-30,2019,day,0Oqc0kKFsQ6MhFOLBNZIGX,NA,NA,1,TRUE,FALSE,NA,5,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX
0.384,0.0701,9,-16.512,1,0.0367,0.966,0.00017,0.0805,0.288,63.425,track,NA,NA,https://api.spotify.com/v1/tracks/5tyMJlMqaggzvuX7TtlrTe,https://api.spotify.com/v1/audio-analysis/5tyMJlMqaggzvuX7TtlrTe,229325,4,Love song,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,A,major,A major,48,album,NA,2019-08-30,2019,day,5tyMJlMqaggzvuX7TtlrTe,NA,NA,1,TRUE,FALSE,NA,6,spotify:track:5tyMJlMqaggzvuX7TtlrTe,https://open.spotify.com/track/5tyMJlMqaggzvuX7TtlrTe
0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,track,NA,NA,https://api.spotify.com/v1/tracks/2mdEsXPu8ZmkHRRtAdC09e,https://api.spotify.com/v1/audio-analysis/2mdEsXPu8ZmkHRRtAdC09e,300683,5,Cinnamon Girl,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,F#,minor,F# minor,49,album,NA,2019-08-30,2019,day,2mdEsXPu8ZmkHRRtAdC09e,NA,NA,1,FALSE,FALSE,NA,7,spotify:track:2mdEsXPu8ZmkHRRtAdC09e,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e
0.538,0.304,9,-11.79,1,0.0352,0.613,0.000631,0.164,0.065,78.997,track,NA,NA,https://api.spotify.com/v1/tracks/4qUtC2BwFC154Ha8YQRrkk,https://api.spotify.com/v1/audio-analysis/4qUtC2BwFC154Ha8YQRrkk,228071,3,How to disappear,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,A,major,A major,50,album,NA,2019-08-30,2019,day,4qUtC2BwFC154Ha8YQRrkk,NA,NA,1,FALSE,FALSE,NA,8,spotify:track:4qUtC2BwFC154Ha8YQRrkk,https://open.spotify.com/track/4qUtC2BwFC154Ha8YQRrkk
0.449,0.41,9,-8.067,0,0.0317,0.761,0,0.0631,0.195,123.758,track,NA,NA,https://api.spotify.com/v1/tracks/7oTE1KmtU2ml9zBhv9Reao,https://api.spotify.com/v1/audio-analysis/7oTE1KmtU2ml9zBhv9Reao,305899,4,California,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,A,minor,A minor,51,album,NA,2019-08-30,2019,day,7oTE1KmtU2ml9zBhv9Reao,NA,NA,1,FALSE,FALSE,NA,9,spotify:track:7oTE1KmtU2ml9zBhv9Reao,https://open.spotify.com/track/7oTE1KmtU2ml9zBhv9Reao
0.569,0.354,2,-9.862,1,0.0315,0.616,2.75E-05,0.112,0.118,108.083,track,NA,NA,https://api.spotify.com/v1/tracks/7vRfxLcDDwgYW2WTrtEgUV,https://api.spotify.com/v1/audio-analysis/7vRfxLcDDwgYW2WTrtEgUV,349347,4,The Next Best American Record,Lana Del Rey,Norman Fucking Rockwell!,other,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,D,major,D major,52,album,NA,2019-08-30,2019,day,7vRfxLcDDwgYW2WTrtEgUV,NA,NA,1,FALSE,FALSE,NA,10,spotify:track:7vRfxLcDDwgYW2WTrtEgUV,https://open.spotify.com/track/7vRfxLcDDwgYW2WTrtEgUV
0.443,0.226,2,-12.507,0,0.0359,0.939,0.0201,0.14,0.196,79.142,track,NA,NA,https://api.spotify.com/v1/tracks/6ERZ30cRjVWGtVLhczX9aL,https://api.spotify.com/v1/audio-analysis/6ERZ30cRjVWGtVLhczX9aL,300360,3,The greatest,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,D,minor,D minor,53,album,NA,2019-08-30,2019,day,6ERZ30cRjVWGtVLhczX9aL,NA,NA,1,TRUE,FALSE,NA,11,spotify:track:6ERZ30cRjVWGtVLhczX9aL,https://open.spotify.com/track/6ERZ30cRjVWGtVLhczX9aL
0.582,0.102,9,-14.712,0,0.0391,0.924,0,0.174,0.494,131.773,track,NA,NA,https://api.spotify.com/v1/tracks/5USsRaiqL1RNKRm1fTJ3JM,https://api.spotify.com/v1/audio-analysis/5USsRaiqL1RNKRm1fTJ3JM,263441,3,Bartender,Lana Del Rey,Norman Fucking Rockwell!,other,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,A,minor,A minor,54,album,NA,2019-08-30,2019,day,5USsRaiqL1RNKRm1fTJ3JM,NA,NA,1,FALSE,FALSE,NA,12,spotify:track:5USsRaiqL1RNKRm1fTJ3JM,https://open.spotify.com/track/5USsRaiqL1RNKRm1fTJ3JM
0.467,0.119,2,-10.99,1,0.0401,0.969,1.4E-06,0.0973,0.156,70.499,track,NA,NA,https://api.spotify.com/v1/tracks/3lG6OtGDsYAOALxEmubQQm,https://api.spotify.com/v1/audio-analysis/3lG6OtGDsYAOALxEmubQQm,272485,4,Happiness is a butterfly,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,D,major,D major,55,album,NA,2019-08-30,2019,day,3lG6OtGDsYAOALxEmubQQm,NA,NA,1,FALSE,FALSE,NA,13,spotify:track:3lG6OtGDsYAOALxEmubQQm,https://open.spotify.com/track/3lG6OtGDsYAOALxEmubQQm
0.49,0.104,4,-13.208,0,0.0635,0.964,0,0.162,0.278,86.675,track,NA,NA,https://api.spotify.com/v1/tracks/0fB77VOZ2FkQeKLv1DuEwp,https://api.spotify.com/v1/audio-analysis/0fB77VOZ2FkQeKLv1DuEwp,324498,4,hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,Norman Fucking Rockwell!,antonoff,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,E,minor,E minor,56,album,NA,2019-08-30,2019,day,0fB77VOZ2FkQeKLv1DuEwp,NA,NA,1,TRUE,FALSE,NA,14,spotify:track:0fB77VOZ2FkQeKLv1DuEwp,https://open.spotify.com/track/0fB77VOZ2FkQeKLv1DuEwp
0.527,0.366,10,-10.943,1,0.0277,0.487,0.0023,0.11,0.234,98.994,track,NA,NA,https://api.spotify.com/v1/tracks/1sWiWerHnR6J4LNdFxdywM,https://api.spotify.com/v1/audio-analysis/1sWiWerHnR6J4LNdFxdywM,272742,4,Love,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,A#,major,A# major,57,album,NA,2017-07-21,2017,day,1sWiWerHnR6J4LNdFxdywM,NA,NA,1,FALSE,FALSE,NA,1,spotify:track:1sWiWerHnR6J4LNdFxdywM,https://open.spotify.com/track/1sWiWerHnR6J4LNdFxdywM
0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982,track,NA,NA,https://api.spotify.com/v1/tracks/2Q4LPFmpHNY8c8gEkaM9yy,https://api.spotify.com/v1/audio-analysis/2Q4LPFmpHNY8c8gEkaM9yy,264066,4,Lust For Life (with The Weeknd),Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,C,minor,C minor,58,album,NA,2017-07-21,2017,day,2Q4LPFmpHNY8c8gEkaM9yy,NA,NA,1,FALSE,FALSE,NA,2,spotify:track:2Q4LPFmpHNY8c8gEkaM9yy,https://open.spotify.com/track/2Q4LPFmpHNY8c8gEkaM9yy
0.333,0.389,7,-9.132,1,0.0364,0.539,0.0772,0.163,0.25,144.204,track,NA,NA,https://api.spotify.com/v1/tracks/6VXpPeE3e5KGVQJuYednVS,https://api.spotify.com/v1/audio-analysis/6VXpPeE3e5KGVQJuYednVS,295569,4,13 Beaches,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,G,major,G major,59,album,NA,2017-07-21,2017,day,6VXpPeE3e5KGVQJuYednVS,NA,NA,1,FALSE,FALSE,NA,3,spotify:track:6VXpPeE3e5KGVQJuYednVS,https://open.spotify.com/track/6VXpPeE3e5KGVQJuYednVS
0.449,0.534,8,-9.493,0,0.0494,0.048,0.0011,0.384,0.342,94.261,track,NA,NA,https://api.spotify.com/v1/tracks/0CYDYDMUwyFYEBMWfbxozX,https://api.spotify.com/v1/audio-analysis/0CYDYDMUwyFYEBMWfbxozX,180902,3,Cherry,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,G#,minor,G# minor,60,album,NA,2017-07-21,2017,day,0CYDYDMUwyFYEBMWfbxozX,NA,NA,1,TRUE,FALSE,NA,4,spotify:track:0CYDYDMUwyFYEBMWfbxozX,https://open.spotify.com/track/0CYDYDMUwyFYEBMWfbxozX
0.658,0.46,6,-8.646,0,0.0444,0.456,0.00111,0.0963,0.223,114.801,track,NA,NA,https://api.spotify.com/v1/tracks/4JIYhVDT2AWqNaWmAZr1id,https://api.spotify.com/v1/audio-analysis/4JIYhVDT2AWqNaWmAZr1id,164710,4,White Mustang,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,F#,minor,F# minor,61,album,NA,2017-07-21,2017,day,4JIYhVDT2AWqNaWmAZr1id,NA,NA,1,FALSE,FALSE,NA,5,spotify:track:4JIYhVDT2AWqNaWmAZr1id,https://open.spotify.com/track/4JIYhVDT2AWqNaWmAZr1id
0.76,0.574,1,-8.57,1,0.126,0.0155,2.02E-05,0.199,0.137,134.981,track,NA,NA,https://api.spotify.com/v1/tracks/64evf7xlmc13iP0H9hyrGT,https://api.spotify.com/v1/audio-analysis/64evf7xlmc13iP0H9hyrGT,260672,4,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,C#,major,C# major,62,album,NA,2017-07-21,2017,day,64evf7xlmc13iP0H9hyrGT,NA,NA,1,TRUE,FALSE,NA,6,spotify:track:64evf7xlmc13iP0H9hyrGT,https://open.spotify.com/track/64evf7xlmc13iP0H9hyrGT
0.359,0.6,9,-7.317,1,0.0398,0.113,1.32E-06,0.0952,0.195,175.894,track,NA,NA,https://api.spotify.com/v1/tracks/2LYIQ9DuoE92bTfXDOwRiM,https://api.spotify.com/v1/audio-analysis/2LYIQ9DuoE92bTfXDOwRiM,264037,4,Groupie Love (feat. A$AP Rocky),Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,A,major,A major,63,album,NA,2017-07-21,2017,day,2LYIQ9DuoE92bTfXDOwRiM,NA,NA,1,TRUE,FALSE,NA,7,spotify:track:2LYIQ9DuoE92bTfXDOwRiM,https://open.spotify.com/track/2LYIQ9DuoE92bTfXDOwRiM
0.54,0.674,2,-6.351,1,0.0802,0.0553,0.0608,0.112,0.309,89.933,track,NA,NA,https://api.spotify.com/v1/tracks/2scD35SGjTUw7RVQkTGTUR,https://api.spotify.com/v1/audio-analysis/2scD35SGjTUw7RVQkTGTUR,238718,4,In My Feelings,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,D,major,D major,64,album,NA,2017-07-21,2017,day,2scD35SGjTUw7RVQkTGTUR,NA,NA,1,TRUE,FALSE,NA,8,spotify:track:2scD35SGjTUw7RVQkTGTUR,https://open.spotify.com/track/2scD35SGjTUw7RVQkTGTUR
0.535,0.658,7,-7.425,1,0.0998,0.189,4.11E-05,0.0683,0.413,129.835,track,NA,NA,https://api.spotify.com/v1/tracks/12PQ6KbFqC7xCsqDV8bmpb,https://api.spotify.com/v1/audio-analysis/12PQ6KbFqC7xCsqDV8bmpb,258397,4,Coachella - Woodstock In My Mind,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,G,major,G major,65,album,NA,2017-07-21,2017,day,12PQ6KbFqC7xCsqDV8bmpb,NA,NA,1,FALSE,FALSE,NA,9,spotify:track:12PQ6KbFqC7xCsqDV8bmpb,https://open.spotify.com/track/12PQ6KbFqC7xCsqDV8bmpb
0.374,0.697,9,-6.544,1,0.0637,0.411,0.211,0.122,0.244,87.96,track,NA,NA,https://api.spotify.com/v1/tracks/4HdDEA8ptyt6ddqCQ6fA3L,https://api.spotify.com/v1/audio-analysis/4HdDEA8ptyt6ddqCQ6fA3L,276437,4,God Bless America - And All The Beautiful Women In It,Lana Del Rey,Lust For Life,other,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,A,major,A major,66,album,NA,2017-07-21,2017,day,4HdDEA8ptyt6ddqCQ6fA3L,NA,NA,1,FALSE,FALSE,NA,10,spotify:track:4HdDEA8ptyt6ddqCQ6fA3L,https://open.spotify.com/track/4HdDEA8ptyt6ddqCQ6fA3L
0.616,0.605,7,-7.234,1,0.0343,0.097,0.00812,0.165,0.185,116.031,track,NA,NA,https://api.spotify.com/v1/tracks/4u7yMtNF998cw7sbEYiYE6,https://api.spotify.com/v1/audio-analysis/4u7yMtNF998cw7sbEYiYE6,275616,4,When The World Was At War We Kept Dancing,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,G,major,G major,67,album,NA,2017-07-21,2017,day,4u7yMtNF998cw7sbEYiYE6,NA,NA,1,TRUE,FALSE,NA,11,spotify:track:4u7yMtNF998cw7sbEYiYE6,https://open.spotify.com/track/4u7yMtNF998cw7sbEYiYE6
0.509,0.43,5,-8.387,1,0.0325,0.834,0.000854,0.0927,0.128,122.919,track,NA,NA,https://api.spotify.com/v1/tracks/4iY8WGhLnMyLMizMgCrYt4,https://api.spotify.com/v1/audio-analysis/4iY8WGhLnMyLMizMgCrYt4,253531,4,Beautiful People Beautiful Problems (feat. Stevie Nicks),Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,F,major,F major,68,album,NA,2017-07-21,2017,day,4iY8WGhLnMyLMizMgCrYt4,NA,NA,1,FALSE,FALSE,NA,12,spotify:track:4iY8WGhLnMyLMizMgCrYt4,https://open.spotify.com/track/4iY8WGhLnMyLMizMgCrYt4
0.297,0.402,0,-9.757,1,0.0346,0.819,0.000181,0.109,0.177,138.019,track,NA,NA,https://api.spotify.com/v1/tracks/4CRTbP2tKouuXkgObk3IjN,https://api.spotify.com/v1/audio-analysis/4CRTbP2tKouuXkgObk3IjN,307540,4,Tomorrow Never Came (feat. Sean Ono Lennon),Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,C,major,C major,69,album,NA,2017-07-21,2017,day,4CRTbP2tKouuXkgObk3IjN,NA,NA,1,FALSE,FALSE,NA,13,spotify:track:4CRTbP2tKouuXkgObk3IjN,https://open.spotify.com/track/4CRTbP2tKouuXkgObk3IjN
0.352,0.41,11,-8.796,0,0.0388,0.556,0.0113,0.114,0.0952,118.721,track,NA,NA,https://api.spotify.com/v1/tracks/049vXERjilfrN8WoXG8zPt,https://api.spotify.com/v1/audio-analysis/049vXERjilfrN8WoXG8zPt,355184,4,Heroin,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,B,minor,B minor,70,album,NA,2017-07-21,2017,day,049vXERjilfrN8WoXG8zPt,NA,NA,1,TRUE,FALSE,NA,14,spotify:track:049vXERjilfrN8WoXG8zPt,https://open.spotify.com/track/049vXERjilfrN8WoXG8zPt
0.558,0.246,9,-10.914,0,0.0409,0.942,0.00875,0.106,0.303,85.672,track,NA,NA,https://api.spotify.com/v1/tracks/7l9V1o1UhNJMLgHUjsLYOw,https://api.spotify.com/v1/audio-analysis/7l9V1o1UhNJMLgHUjsLYOw,321200,4,Change,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,A,minor,A minor,71,album,NA,2017-07-21,2017,day,7l9V1o1UhNJMLgHUjsLYOw,NA,NA,1,FALSE,FALSE,NA,15,spotify:track:7l9V1o1UhNJMLgHUjsLYOw,https://open.spotify.com/track/7l9V1o1UhNJMLgHUjsLYOw
0.205,0.472,10,-10.45,1,0.0718,0.498,0.000792,0.0953,0.0392,203.944,track,NA,NA,https://api.spotify.com/v1/tracks/1AuIetjrb3KjWrAC56Tzxo,https://api.spotify.com/v1/audio-analysis/1AuIetjrb3KjWrAC56Tzxo,334294,4,Get Free,Lana Del Rey,Lust For Life,nowels,00FQb4jTyendYWaN8pK0wa,4Eo5r6Sdgdhef6XT66X7ID,A#,major,A# major,72,album,NA,2017-07-21,2017,day,1AuIetjrb3KjWrAC56Tzxo,NA,NA,1,FALSE,FALSE,NA,16,spotify:track:1AuIetjrb3KjWrAC56Tzxo,https://open.spotify.com/track/1AuIetjrb3KjWrAC56Tzxo
0.169,0.269,5,-13.265,0,0.036,0.953,0.00828,0.111,0.173,74.847,track,NA,NA,https://api.spotify.com/v1/tracks/0Aa01k87VER2urlvU2l5fq,https://api.spotify.com/v1/audio-analysis/0Aa01k87VER2urlvU2l5fq,350058,3,Honeymoon,Lana Del Rey,Honeymoon,nowels,00FQb4jTyendYWaN8pK0wa,13k3IPnPlB9SWgTy2NusbH,F,minor,F minor,105,album,NA,2015-09-18,2015,day,0Aa01k87VER2urlvU2l5fq,NA,NA,1,FALSE,FALSE,NA,1,spotify:track:0Aa01k87VER2urlvU2l5fq,https://open.spotify.com/track/0Aa01k87VER2urlvU2l5fq
0.4,0.494,1,-8.04,0,0.0367,0.713,0.000334,0.238,0.134,132.016,track,NA,NA,https://api.spotify.com/v1/tracks/0WpfL5fOZchT2JQtgM9zDJ,https://api.spotify.com/v1/audio-analysis/0WpfL5fOZchT2JQtgM9zDJ,290625,4,Music To Watch Boys To,Lana Del Rey,Honeymoon,nowels,00FQb4jTyendYWaN8pK0wa,13k3IPnPlB9SWgTy2NusbH,C#,minor,C# minor,106,album,NA,2015-09-18,2015,day,0WpfL5fOZchT2JQtgM9zDJ,NA,NA,1,FALSE,FALSE,NA,2,spotify:track:0WpfL5fOZchT2JQtgM9zDJ,https://open.spotify.com/track/0WpfL5fOZchT2JQtgM9zDJ
0.296,0.25,7,-10.088,1,0.0314,0.975,0.0187,0.0988,0.0898,102.031,track,NA,NA,https://api.spotify.com/v1/tracks/6xMVvJDwcGqwtKLYHnEj3y,https://api.spotify.com/v1/audio-analysis/6xMVvJDwcGqwtKLYHnEj3y,290636,1,Terrence Loves You,Lana Del Rey,Honeymoon,nowels,00FQb4jTyendYWaN8pK0wa,13k3IPnPlB9SWgTy2NusbH,G,major,G major,107,album,NA,2015-09-18,2015,day,6xMVvJDwcGqwtKLYHnEj3y,NA,NA,1,FALSE,FALSE,NA,3,spotify:track:6xMVvJDwcGqwtKLYHnEj3y,https://open.spotify.com/track/6xMVvJDwcGqwtKLYHnEj3y
0.398,0.428,5,-8.292,0,0.0275,0.846,0.0338,0.185,0.111,81.017,track,NA,NA,https://api.spotify.com/v1/tracks/5RHJ2UPIzOWpnf8JA9MbZ5,https://api.spotify.com/v1/audio-analysis/5RHJ2UPIzOWpnf8JA9MbZ5,280653,3,God Knows I Tried,Lana Del Rey,Honeymoon,nowels,00FQb4jTyendYWaN8pK0wa,13k3IPnPlB9SWgTy2NusbH,F,minor,F minor,108,album,NA,2015-09-18,2015,day,5RHJ2UPIzOWpnf8JA9MbZ5,NA,NA,1,FALSE,FALSE,NA,4,spotify:track:5RHJ2UPIzOWpnf8JA9MbZ5,https://open.spotify.com/track/5RHJ2UPIzOWpnf8JA9MbZ5
0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,track,NA,NA,https://api.spotify.com/v1/tracks/0VD1GQqBRp3oAx1Sv1lNKd,https://api.spotify.com/v1/audio-analysis/0VD1GQqBRp3oAx1Sv1lNKd,257573,4,High By The Beach,Lana Del Rey,Honeymoon,nowels,00FQb4jTyendYWaN8pK0wa,13k3IPnPlB9SWgTy2NusbH,B,minor,B minor,109,album,NA,2015-09-18,2015,day,0VD1GQqBRp3oAx1Sv1lNKd,NA,NA,1,TRUE,FALSE,NA,5,spotify:track:0VD1GQqBRp3oAx1Sv1lNKd,https://open.spotify.com/track/0VD1GQqBRp3oAx1Sv1lNKd
0.287,0.43,5,-10.014,0,0.033,0.269,0.000579,0.32,0.109,93.984,track,NA,NA,https://api.spotify.com/v1/tracks/5pkjAwnvb1n3loOcQewWNf,https://api.spotify.com/v1/audio-analysis/5pkjAwnvb1n3loOcQewWNf,295093,4,Freak,Lana Del Rey,Honeymoon,nowels,00FQb4jTyendYWaN8pK0wa,13k3IPnPlB9SWgTy2NusbH,F,minor,F minor,110,album,NA,2015-09-18,2015,day,5pkjAwnvb1n3loOcQewWNf,NA,NA,1,FALSE,FALSE,NA,6,spotify:track:5pkjAwnvb1n3loOcQewWNf,https://open.spotify.com/track/5pkjAwnvb1n3loOcQewWNf
